naziv_pu,opis_delovnega_mesta_z370opis,sifra_zaposlenega_z360,mesecev,placa,polozajni_dodatek,delovna_uspesnost,dodatno_delo,dezurstvo,dodatek_mentorstvo_c030bruto,dodatek_mag_dr_c040bruto,dodatek_dvojezicnost_c050bruto,dodatek_dvojezicnost_c051bruto,dodatek_dvojezicnost_c052bruto,dodatek_ionizirajoce_sevanje_c060bruto,dodatek_citostatiki_c061bruto,dodatek_kuzni_odpadki_c062bruto,dodatek_nevarnost_c070bruto,dodatek_izmensko_delo_c080bruto,dodatek_deljeni_del_cas_c090bruto,dodatek_delo_ponoci_c100bruto,dodatek_delo_v_nedeljo_c110bruto,dodatek_dela_prost_dan_c111bruto,dodatek_dela_prost_dan_c112bruto,dodatek_delo_prek_polnega_casa_c120bruto,dodatek_stalna_pripravljenost_c130bruto,dodatek_pripravljenost_na_domu_c140bruto,dodatek_za_stalnost_c150bruto,dodatek_povecan_obseg_dela_c160bruto,dodatek_povecan_obseg_dela_c170bruto,dodatek_posebne_obremenitve_c180bruto,dodatek_neenakomerno_razporejen_delovni_cas_c190bruto,dodatek_neenakomerno_razporejen_delovni_cas_c191bruto,dodatek_specialna_enota_c200bruto,dodatek_specialna_enota_c201bruto,dodatek_za_potapljanje_c202bruto,dodatek_za_potapljanje_intervencija_c203bruto,dodatek_poucevanje_3_predmetov_c204bruto,dodatek_razrednistvo_c205bruto,dodatek_razrednistvo_c206bruto,dodatek_vrtci_c207bruto,dodatek_vrtci_c208bruto,dodatek_bolnisnicni_oddelek_c209bruto,dodatek_prilagojeni_program_c210bruto,dodatek_prilagojeni_program_c211bruto,dodatek_prilagojeni_program_c212bruto,dodatek_prilagojeni_program_c213bruto,dodatek_prilagojeni_program_c214bruto,dodatek_delo_z_osebami_z_motnjo_c215bruto,dodatek_delo_z_osebami_z_motnjo_c216bruto,dodatek_delo_z_osebami_z_motnjo_c217bruto,dodatek_delo_z_osebami_z_motnjo_c218bruto,dodatek_visina_2_4_m_c219bruto,dodatek_visina_4_20_m_c220bruto,dodatek_visina_nad_20_m_c221bruto,dodatek_globina_c222bruto,dodatek_tvegane_razmere_c223bruto,dodatek_helikopter_c224bruto,dodatek_delo_z_osebami_z_motnjo_nadzor_c225bruto,dodatek_ogled_kd_c300bruto,dodatek_omejitev_pravice_do_stavke_c320bruto,dodatek_za_dosegljivost_c321bruto,dodatek_premestljive_sile_c322bruto,dodatek_odzivne_sile_c323bruto,dodatek_usposabljanje_c324bruto,dodatek_mobilnost_c390bruto,dodatek_izgradnja_kariere_c400bruto,dodatek_poracun_c900bruto,sifra_pu,skupina_dm,sifra_delovnega_mesta_z370,leto_obdobja
DVOJEZIČNA SREDNJA ŠOLA LENDAVA KETNYELVU KOZEPISKOLA LENDVA,RAVNATELJ SREDNJE ŠOLE,2232297393765835566,12,26109.53,0,3198.12,0,0,0,0,0,1566.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69370,B,B017313,2014
EKONOMSKA GIMNAZIJA IN SREDNJA ŠOLA RADOVLJICA,RAVNATELJ SREDNJE ŠOLE,8380063220240922734,12,24810.94,0,1802.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70440,B,B017313,2014
EKONOMSKA IN TRGOVSKA ŠOLA BREŽICE,DIREKTOR/RAVNATELJ SREDNJE ŠOLE,192576631353821467,12,29239.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72605,B,B017312,2014
EKONOMSKA IN TRGOVSKA ŠOLA BREŽICE,RAVNATELJ VIŠJE STROKOVNE ŠOLE - ORGANIZACIJSKE ENOTE,17744620166661170486,12,24361.38,0,0,0,0,0,364.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72605,B,B017307,2014
EKONOMSKA ŠOLA CELJE,DIREKTOR/RAVNATELJ SREDNJE ŠOLE,11827392715236453679,12,31021.98,0,79.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73180,B,B017312,2014
EKONOMSKA ŠOLA CELJE,RAVNATELJ VIŠJE STROKOVNE ŠOLE - ORGANIZACIJSKE ENOTE,16351987182690990473,12,26804.02,0,1244.41,0,0,0,357.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97,73180,B,B017307,2014
EKONOMSKA ŠOLA LJUBLJANA,RAVNATELJ SREDNJE ŠOLE,14711924075054392599,12,24322.95,0,2304.64,658.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69906,B,B017313,2014
EKONOMSKA ŠOLA MURSKA SOBOTA,DIREKTOR/RAVNATELJ SREDNJE ŠOLE,7010922931809924318,12,27361.24,0,3198.37,0,0,0,713.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70289,B,B017312,2014
EKONOMSKA ŠOLA MURSKA SOBOTA,RAVNATELJ SREDNJE ŠOLE,17907799652124345949,12,25016.01,0,1125.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70289,B,B017313,2014
EKONOMSKA ŠOLA NOVO MESTO,DIREKTOR/RAVNATELJ SREDNJE ŠOLE,15876385202592121894,10,23853.57,0,564.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70360,B,B017312,2014
EKONOMSKA ŠOLA NOVO MESTO,RAVNATELJ VIŠJE STROKOVNE ŠOLE - ORGANIZACIJSKE ENOTE,6277469027527341340,10,20508.36,0,870,129.27,0,0,295.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70360,B,B017307,2014
"EKO SKLAD, SLOVENSKI OKOLJSKI JAVNI SKLAD",DIREKTOR SKL,4448310275918055882,12,37329.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96032,B,B017391,2014
ELEKTROTEHNIŠKO-RAČUNALNIŠKA STROKOVNA ŠOLA IN GIMNAZIJA LJUBLJANA,DIREKTOR/RAVNATELJ SREDNJE ŠOLE,15461668077669123773,12,27677.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69922,B,B017312,2014
ENERGETSKA AGENCIJA ZA PODRAVJE - ZAVOD ZA TRAJNOSTNO RABO ENERGIJE,"DIREKTOR JAVNEGA SKLADA, JAVNEGA ZAVODA, AGENCIJE",18018817475469694567,12,22870.5,0,12391.5,0,0,214.36,583.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16551,B,B017880,2014
FAKULTETA ZA INFORMACIJSKE ŠTUDIJE V NOVEM MESTU,DEKAN / DIREKTOR SAMOSTOJNEGA VISOKOŠOLSKEGA ZAVODA,14537151329598290951,9,24286.03,0,0,0,0,636.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72931,B,B017305,2014
FAKULTETA ZA INFORMACIJSKE ŠTUDIJE V NOVEM MESTU,DEKAN / DIREKTOR SAMOSTOJNEGA VISOKOŠOLSKEGA ZAVODA,17654656744064029617,3,9065.41,0,0,0,0,204.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.59,72931,B,B017305,2014
FESTIVAL LJUBLJANA,DIREKTOR JAVNEGA ZAVODA,17259141967748361783,12,29446.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35785,B,B017390,2014
FESTIVAL VELENJE,DIREKTOR JAVNEGA ZAVODA,14122393468620212432,12,31365.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38512,B,B017390,2014
FILMSKI STUDIO VIBA FILM LJUBLJANA,DIREKTOR JAVNEGA ZAVODA,5735401577352965202,12,29660.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35467,B,B017390,2014
FILMSKI STUDIO VIBA FILM LJUBLJANA,DIREKTOR JAVNEGA ZAVODA,6959018470277540749,1,427.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35467,B,B017390,2014
FILMSKI STUDIO VIBA FILM LJUBLJANA,POMOČNIK DIREKTORJA,3797722803530712534,6,11259.98,0,0,0,0,0,96.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35467,B,B017400,2014
GALERIJA BOŽIDAR JAKAC KOSTANJEVICA NA KRKI,DIREKTOR GALERIJE,6115731472226310486,12,31908.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37648,B,B017364,2014
GALERIJA MURSKA SOBOTA,DIREKTOR GALERIJE,16910294486171199415,12,24816.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35858,B,B017364,2014
GALERIJA - MUZEJ LENDAVA GALÉRIA - MÚZEUM LENDVA,"DIREKTOR MUZEJA, GALERIJE",11291318245512873633,12,18027.18,0,0,0,0,0,0,0,721.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37656,B,B017835,2014
GASILSKA BRIGADA LJUBLJANA,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,2484861138947668980,12,32031.04,0,0,2474.97,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,1884.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19461,B,B017815,2014
GASILSKI ZAVOD TRBOVLJE,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,17740417364066942182,12,19631.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19526,B,B017815,2014
GASILSKO REŠEVALNA SLUŽBA JESENICE,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,17021202957061498096,12,20183.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19534,B,B017815,2014
GASILSKO REŠEVALNA SLUŽBA KRANJ,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,1376362424948250651,12,23853.35,0,0,0,0,0,330.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19445,B,B017815,2014
GASILSKO REŠEVALNI CENTER AJDOVŠČINA,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,221366898633145942,12,21935.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19410,B,B017815,2014
GASILSKO-REŠEVALNI CENTER NOVO MESTO,DIREKTOR JAVNEGA ZAVODA,9543413727517527270,9,20394.95,0,3174.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19496,B,B017390,2014
GASILSKO-REŠEVALNI CENTER NOVO MESTO,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,9543413727517527270,3,6530.81,0,352.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19496,B,B017815,2014
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,GENERALNI SEKRETAR VLADE,1731782886460545301,9,31260.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,A,A010220,2014
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,GENERALNI SEKRETAR VLADE,9711632184654128767,4,13348.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,A,A010220,2014
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,3380413629175249142,3,11364.84,0,0,0,0,0,103.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,B,B017398,2014
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,9653139053549019756,12,41155.98,0,792.12,0,0,0,376.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,B,B017398,2014
GEODETSKI INŠTITUT SLOVENIJE,DIREKTOR JAVNEGA RAZISKOVALNEGA ZAVODA / JAVNEGA INFRASTRUKTURNEGA ZAVODA,9182377668229505246,12,35322.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800,B,B017370,2014
GEOLOŠKI ZAVOD SLOVENIJE,DIREKTOR JAVNEGA RAZISKOVALNEGA ZAVODA / JAVNEGA INFRASTRUKTURNEGA ZAVODA,4830796060473677038,6,16666.94,0,0,0,0,939.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34673,B,B017370,2014
GEOLOŠKI ZAVOD SLOVENIJE,DIREKTOR JAVNEGA RAZISKOVALNEGA ZAVODA / JAVNEGA INFRASTRUKTURNEGA ZAVODA,8760803383112666518,6,17660.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34673,B,B017370,2014
GEOLOŠKI ZAVOD SLOVENIJE,POMOČNIK DIREKTORJA,1151741428094792837,12,29076.33,0,5275.51,0,0,0,656.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.75,34673,B,B017400,2014
"GIARDINO D INFANZIA DELFINO BLU, CAPODISTRIA VRTEC DELFINO BLU KOPER",RAVNATELJ VRTCA,13972938971085238567,4,8683.57,0,0,0,0,0,0,521.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63592,B,B017805,2014
"GIARDINO D INFANZIA DELFINO BLU, CAPODISTRIA VRTEC DELFINO BLU KOPER",RAVNATELJ VRTCA,16879305210323793019,8,17335.26,0,0,0,0,0,0,1040.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63592,B,B017805,2014
GIMNAZIJA BEŽIGRAD,DIREKTOR ŠOLSKEGA CENTRA,13583872946669921933,12,31698.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69469,B,B017310,2014
GIMNAZIJA BEŽIGRAD,RAVNATELJ SREDNJE ŠOLE - ORGANIZACIJSKE ENOTE,4633842523276237056,12,26866.97,0,675.18,0,0,0,634.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69469,B,B017314,2014
GIMNAZIJA BEŽIGRAD,RAVNATELJ SREDNJE ŠOLE - ORGANIZACIJSKE ENOTE,8821713719928563846,12,29541.73,0,1605.71,0,0,0,379.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69469,B,B017314,2014
GIMNAZIJA BREŽICE,RAVNATELJ SREDNJE ŠOLE,15177334142046240361,12,26199.14,0,2505.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69248,B,B017313,2014
GIMNAZIJA CELJE - CENTER,RAVNATELJ SREDNJE ŠOLE,105158931844551850,9,20577.56,0,1295.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69272,B,B017313,2014
GIMNAZIJA CELJE - CENTER,RAVNATELJ SREDNJE ŠOLE,11481336359377338378,4,7894.22,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69272,B,B017313,2014
"GIMNAZIJA, ELEKTRO IN POMORSKA ŠOLA PIRAN - GINNASIO E ISTITUTO NAUTICO E ELETTRONICA PIRANO",RAVNATELJ SREDNJE ŠOLE,11811673940215991208,12,18067.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73202,B,B017313,2014
GIMNAZIJA FRANCA MIKLOŠIČA LJUTOMER,RAVNATELJ SREDNJE ŠOLE,8231909362222965145,11,25345.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69477,B,B017313,2014
GIMNAZIJA FRANCETA PREŠERNA,RAVNATELJ SREDNJE ŠOLE,1211395799217940611,10,18301.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73156,B,B017313,2014
GIMNAZIJA GIAN RINALDO CARLI KOPER GINNASIO GIAN RINALDO CARLI CAPODISTRIA,RAVNATELJ SREDNJE ŠOLE,11700055595079692765,12,24197.58,0,212.05,0,0,0,0,1451.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69353,B,B017313,2014
GIMNAZIJA IN EKONOMSKA SREDNJA ŠOLA TRBOVLJE,RAVNATELJ SREDNJE ŠOLE,7963139116868023397,12,24499.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69620,B,B017313,2014
GIMNAZIJA IN SREDNJA KEMIJSKA ŠOLA RUŠE,DIREKTOR/RAVNATELJ SREDNJE ŠOLE,10854402655051824864,11,22922.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69590,B,B017312,2014
GIMNAZIJA IN SREDNJA ŠOLA KOČEVJE,RAVNATELJ SREDNJE ŠOLE,17754477514674387524,12,25379.26,0,4.34,0,0,0,365.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73113,B,B017313,2014
GIMNAZIJA IN SREDNJA ŠOLA RUDOLFA MAISTRA KAMNIK,RAVNATELJ SREDNJE ŠOLE,10266444653507465944,12,25561.13,0,200,0,0,0,354.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69329,B,B017313,2014
GIMNAZIJA JESENICE,RAVNATELJ SREDNJE ŠOLE,13271409840975146326,12,23295.79,0,0,0,0,0,335.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69310,B,B017313,2014
GIMNAZIJA JOŽETA PLEČNIKA LJUBLJANA,RAVNATELJ SREDNJE ŠOLE,6360227777865201211,12,27094.44,0,1234.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69396,B,B017313,2014
GIMNAZIJA JURIJA VEGE IDRIJA,RAVNATELJ SREDNJE ŠOLE,12736423057091081348,12,25407.73,0,669.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69299,B,B017313,2014
